"plot","yr.m","ppt","yr","mon","season"
"FP","1987-12",55.92,1987,12,1988
"FP","1988-01",64.3,1988,1,1988
"FP","1988-02",17.36,1988,2,1988
"FP","1988-03",6.58,1988,3,1988
"FP","1988-04",58.99,1988,4,1988
"FP","1988-05",0,1988,5,1988
"FP","1988-06",3.22,1988,6,1988
"FP","1988-07",50.05,1988,7,1988
"FP","1988-08",103.4,1988,8,1989
"FP","1988-09",4.11,1988,9,1989
"FP","1988-10",47.5,1988,10,1989
"FP","1988-11",24.56,1988,11,1989
"FP","1988-12",15.57,1988,12,1989
"FP","1989-01",63.79,1989,1,1989
"FP","1989-02",4.24,1989,2,1989
"FP","1989-03",59.96,1989,3,1989
"FP","1989-04",0,1989,4,1989
"FP","1989-05",7.15,1989,5,1989
"FP","1989-06",0,1989,6,1989
"FP","1989-07",42.18,1989,7,1989
"FP","1989-08",30.5,1989,8,1990
"FP","1989-09",12.41,1989,9,1990
"FP","1989-10",24.11,1989,10,1990
"FP","1989-11",7.65,1989,11,1990
"FP","1989-12",21.12,1989,12,1990
"FP","1990-01",38.54,1990,1,1990
"FP","1990-02",36.65,1990,2,1990
"FP","1990-03",46.98,1990,3,1990
"FP","1990-04",20.01,1990,4,1990
"FP","1990-05",7.66,1990,5,1990
"FP","1990-06",3.71,1990,6,1990
"FP","1990-07",60.91,1990,7,1990
"FP","1990-08",90.4,1990,8,1991
"FP","1990-09",57.82,1990,9,1991
"FP","1990-10",1.63,1990,10,1991
"FP","1990-11",37.5,1990,11,1991
"FP","1990-12",77.65,1990,12,1991
"FP","1991-01",44.48,1991,1,1991
"FP","1991-02",23.54,1991,2,1991
"FP","1991-03",171.24,1991,3,1991
"FP","1991-04",0,1991,4,1991
"FP","1991-05",0.3,1991,5,1991
"FP","1991-06",0.25,1991,6,1991
"FP","1991-07",11.24,1991,7,1991
"FP","1991-08",31.77,1991,8,1992
"FP","1991-09",40.83,1991,9,1992
"FP","1991-10",27.5,1991,10,1992
"FP","1991-11",46.15,1991,11,1992
"FP","1991-12",105.6,1991,12,1992
"FP","1992-01",75.81,1992,1,1992
"FP","1992-02",55.63,1992,2,1992
"FP","1992-03",148.53,1992,3,1992
"FP","1992-04",22.29,1992,4,1992
"FP","1992-05",70.02,1992,5,1992
"FP","1992-06",4.51,1992,6,1992
"FP","1992-07",90.75,1992,7,1992
"FP","1992-08",138.43,1992,8,1993
"FP","1992-09",10.09,1992,9,1993
"FP","1992-10",19.9,1992,10,1993
"FP","1992-11",5.5,1992,11,1993
"FP","1992-12",154.46,1992,12,1993
"FP","1993-01",271.02,1993,1,1993
"FP","1993-02",99.19,1993,2,1993
"FP","1993-03",77.04,1993,3,1993
"FP","1993-04",0,1993,4,1993
"FP","1993-05",8.53,1993,5,1993
"FP","1993-06",0.49,1993,6,1993
"FP","1993-07",4.99,1993,7,1993
"FP","1993-08",94.32,1993,8,1994
"FP","1993-09",8.92,1993,9,1994
"FP","1993-10",31.24,1993,10,1994
"FP","1993-11",115.37,1993,11,1994
"FP","1993-12",6.56,1993,12,1994
"FP","1994-01",6.78,1994,1,1994
"FP","1994-02",44.53,1994,2,1994
"FP","1994-03",48.35,1994,3,1994
"FP","1994-04",15.23,1994,4,1994
"FP","1994-05",15.29,1994,5,1994
"FP","1994-06",0.85,1994,6,1994
"FP","1994-07",30.05,1994,7,1994
"FP","1994-08",15.72,1994,8,1995
"FP","1994-09",21.91,1994,9,1995
"FP","1994-10",26.98,1994,10,1995
"FP","1994-11",40.92,1994,11,1995
"FP","1994-12",93.43,1994,12,1995
"FP","1995-01",108.25,1995,1,1995
"FP","1995-02",37.56,1995,2,1995
"FP","1995-03",77.95,1995,3,1995
"FP","1995-04",11.31,1995,4,1995
"FP","1995-05",8.23,1995,5,1995
"FP","1995-06",0,1995,6,1995
"FP","1995-07",4.33,1995,7,1995
"FP","1995-08",53.5,1995,8,1996
"FP","1995-09",46.13,1995,9,1996
"FP","1995-10",0,1995,10,1996
"FP","1995-11",32.13,1995,11,1996
"FP","1995-12",5.43,1995,12,1996
"FP","1996-01",1.85,1996,1,1996
"FP","1996-02",42,1996,2,1996
"FP","1996-03",15.43,1996,3,1996
"FP","1996-04",0,1996,4,1996
"FP","1996-05",0,1996,5,1996
"FP","1996-06",0.76,1996,6,1996
"FP","1996-07",42.02,1996,7,1996
"FP","1996-08",24.72,1996,8,1997
"FP","1996-09",45.33,1996,9,1997
"FP","1996-10",11.25,1996,10,1997
"FP","1996-11",13.93,1996,11,1997
"FP","1996-12",4.23,1996,12,1997
"FP","1997-01",80.89,1997,1,1997
"FP","1997-02",40.24,1997,2,1997
"FP","1997-03",2.66,1997,3,1997
"FP","1997-04",14.89,1997,4,1997
"FP","1997-05",10.61,1997,5,1997
"FP","1997-06",0.11,1997,6,1997
"FP","1997-07",3.22,1997,7,1997
"FP","1997-08",60.6,1997,8,1998
"FP","1997-09",20.67,1997,9,1998
"FP","1997-10",12.34,1997,10,1998
"FP","1997-11",12.15,1997,11,1998
"FP","1997-12",93.65,1997,12,1998
"FP","1998-01",32.21,1998,1,1998
"FP","1998-02",149.37,1998,2,1998
"FP","1998-03",79.88,1998,3,1998
"FP","1998-04",18.37,1998,4,1998
"FP","1998-05",2.73,1998,5,1998
"FP","1998-06",0,1998,6,1998
"FP","1998-07",32.2,1998,7,1998
"FP","1998-08",30.98,1998,8,1999
"FP","1998-09",32.73,1998,9,1999
"FP","1998-10",38.15,1998,10,1999
"FP","1998-11",33.16,1998,11,1999
"FP","1998-12",23.67,1998,12,1999
"FP","1999-01",5.06,1999,1,1999
"FP","1999-02",13.21,1999,2,1999
"FP","1999-03",3.55,1999,3,1999
"FP","1999-04",49.41,1999,4,1999
"FP","1999-05",0,1999,5,1999
"FP","1999-06",0,1999,6,1999
"FP","1999-07",86.95,1999,7,1999
"FP","1999-08",49.46,1999,8,2000
"FP","1999-09",45.94,1999,9,2000
"FP","1999-10",0,1999,10,2000
"FP","1999-11",0,1999,11,2000
"FP","1999-12",0,1999,12,2000
"FP","2000-01",5.8,2000,1,2000
"FP","2000-02",5.86,2000,2,2000
"FP","2000-03",88.49,2000,3,2000
"FP","2000-04",0.99,2000,4,2000
"FP","2000-05",0,2000,5,2000
"FP","2000-06",13.4,2000,6,2000
"FP","2000-07",6.07,2000,7,2000
"FP","2000-08",60.21,2000,8,2001
"FP","2000-09",0,2000,9,2001
"FP","2000-10",143.12,2000,10,2001
"FP","2000-11",26.98,2000,11,2001
"FP","2000-12",0.68,2000,12,2001
"FP","2001-01",93.16,2001,1,2001
"FP","2001-02",23.44,2001,2,2001
"FP","2001-03",38.94,2001,3,2001
"FP","2001-04",52.02,2001,4,2001
"FP","2001-05",4.91,2001,5,2001
"FP","2001-06",2.24,2001,6,2001
"FP","2001-07",40.97,2001,7,2001
"FP","2001-08",33.88,2001,8,2002
"FP","2001-09",0,2001,9,2002
"FP","2001-10",7.39,2001,10,2002
"FP","2001-11",3.93,2001,11,2002
"FP","2001-12",39.02,2001,12,2002
"FP","2002-01",6.76,2002,1,2002
"FP","2002-02",0,2002,2,2002
"FP","2002-03",8.79,2002,3,2002
"FP","2002-04",4.84,2002,4,2002
"FP","2002-05",0,2002,5,2002
"FP","2002-06",0,2002,6,2002
"FP","2002-07",20.01,2002,7,2002
"FP","2002-08",31.46,2002,8,2003
"FP","2002-09",27.44,2002,9,2003
"FP","2002-10",17.51,2002,10,2003
"FP","2002-11",19.73,2002,11,2003
"FP","2002-12",20.79,2002,12,2003
"FP","2003-01",8.82,2003,1,2003
"FP","2003-02",99.06,2003,2,2003
"FP","2003-03",63.83,2003,3,2003
"FP","2003-04",7.72,2003,4,2003
"FP","2003-05",0,2003,5,2003
"FP","2003-06",0,2003,6,2003
"FP","2003-07",17.06,2003,7,2003
"FP","2003-08",23.74,2003,8,2004
"FP","2003-09",16.32,2003,9,2004
"FP","2003-10",14.62,2003,10,2004
"FP","2003-11",31.12,2003,11,2004
"FP","2003-12",17.45,2003,12,2004
"FP","2004-01",20.72,2004,1,2004
"FP","2004-02",28.45,2004,2,2004
"FP","2004-03",59.42,2004,3,2004
"FP","2004-04",38.54,2004,4,2004
"FP","2004-05",0.25,2004,5,2004
"FP","2004-06",0,2004,6,2004
"FP","2004-07",21.87,2004,7,2004
"FP","2004-08",38.77,2004,8,2005
"FP","2004-09",31.23,2004,9,2005
"FP","2004-10",36.28,2004,10,2005
"FP","2004-11",33.58,2004,11,2005
"FP","2004-12",90.07,2004,12,2005
"FP","2005-01",116.73,2005,1,2005
"FP","2005-02",161.56,2005,2,2005
"FP","2005-03",23.57,2005,3,2005
"FP","2005-04",11.33,2005,4,2005
"FP","2005-05",0,2005,5,2005
"FP","2005-06",1.6,2005,6,2005
"FP","2005-07",39,2005,7,2005
"FP","2005-08",52.42,2005,8,2006
"FP","2005-09",5.12,2005,9,2006
"FP","2005-10",9.56,2005,10,2006
"FP","2005-11",0,2005,11,2006
"FP","2005-12",0,2005,12,2006
"FP","2006-01",0,2006,1,2006
"FP","2006-02",0,2006,2,2006
"FP","2006-03",58.36,2006,3,2006
"FP","2006-04",1.55,2006,4,2006
"FP","2006-05",3.42,2006,5,2006
"FP","2006-06",5.38,2006,6,2006
"FP","2006-07",42.87,2006,7,2006
"FP","2006-08",56.43,2006,8,2007
"FP","2006-09",19.14,2006,9,2007
"FP","2006-10",16.97,2006,10,2007
"FP","2006-11",0,2006,11,2007
"FP","2006-12",13.56,2006,12,2007
"FP","2007-01",22.73,2007,1,2007
"FP","2007-02",19.85,2007,2,2007
"FP","2007-03",22.24,2007,3,2007
"FP","2007-04",12.44,2007,4,2007
"FP","2007-05",1.79,2007,5,2007
"FP","2007-06",0,2007,6,2007
"FP","2007-07",35.19,2007,7,2007
"FP","2007-08",50.76,2007,8,2008
"FP","2007-09",7.08,2007,9,2008
"FP","2007-10",0.34,2007,10,2008
"FP","2007-11",2,2007,11,2008
"FP","2007-12",117.42,2007,12,2008
"FP","2008-01",93.59,2008,1,2008
"FP","2008-02",38.6,2008,2,2008
"FP","2008-03",0,2008,3,2008
"FP","2008-04",0,2008,4,2008
"FP","2008-05",42.27,2008,5,2008
"FP","2008-06",0,2008,6,2008
"FP","2008-07",51.23,2008,7,2008
"FP","2008-08",78.16,2008,8,2009
"FP","2008-09",13.15,2008,9,2009
"FP","2008-10",5.29,2008,10,2009
"FP","2008-11",18.46,2008,11,2009
"FP","2008-12",86.28,2008,12,2009
"FP","2009-01",12.96,2009,1,2009
"FP","2009-02",46.73,2009,2,2009
"FP","2009-03",0,2009,3,2009
"FP","2009-04",10.53,2009,4,2009
"FP","2009-05",10.62,2009,5,2009
"FP","2009-06",3.24,2009,6,2009
"FP","2009-07",9.07,2009,7,2009
"FP","2009-08",7.25,2009,8,2010
"FP","2009-09",24.1,2009,9,2010
"FP","2009-10",0,2009,10,2010
"FP","2009-11",0.5,2009,11,2010
"FP","2009-12",26.34,2009,12,2010
"FP","2010-01",138.45,2010,1,2010
"FP","2010-02",64.09,2010,2,2010
"FP","2010-03",48.36,2010,3,2010
"FP","2010-04",0.42,2010,4,2010
"FP","2010-05",0,2010,5,2010
"FP","2010-06",0,2010,6,2010
"FP","2010-07",44.1,2010,7,2010
"FP","2010-08",46.72,2010,8,2011
"FP","2010-09",50.34,2010,9,2011
"FP","2010-10",32.74,2010,10,2011
"FP","2010-11",13.76,2010,11,2011
"FP","2010-12",77.86,2010,12,2011
"FP","2011-01",0.19,2011,1,2011
"FP","2011-02",33.45,2011,2,2011
"FP","2011-03",14.22,2011,3,2011
"FP","2011-04",19.82,2011,4,2011
"FP","2011-05",2.71,2011,5,2011
"FP","2011-06",0,2011,6,2011
"FP","2011-07",40.46,2011,7,2011
"FP","2011-08",16.24,2011,8,2012
"FP","2011-09",13.35,2011,9,2012
"FP","2011-10",7.32,2011,10,2012
"FP","2011-11",59.34,2011,11,2012
"FP","2011-12",61.61,2011,12,2012
"FP","2012-01",1.21,2012,1,2012
"FP","2012-02",3.31,2012,2,2012
"FP","2012-03",40.01,2012,3,2012
"FP","2012-04",8.42,2012,4,2012
"FP","2012-05",3.36,2012,5,2012
"FP","2012-06",0,2012,6,2012
"FP","2012-07",53.29,2012,7,2012
"FP","2012-08",36.95,2012,8,2013
"FP","2012-09",36.62,2012,9,2013
"FP","2012-10",8.79,2012,10,2013
"FP","2012-11",15.33,2012,11,2013
"FP","2012-12",44.41,2012,12,2013
"FP","2013-01",100.78,2013,1,2013
"FP","2013-02",28.45,2013,2,2013
"FP","2013-03",34.6,2013,3,2013
"FP","2013-04",7.18,2013,4,2013
"FP","2013-05",0,2013,5,2013
"FP","2013-06",0,2013,6,2013
"FP","2013-07",33.39,2013,7,2013
"FP","2013-08",21.09,2013,8,2014
"FP","2013-09",44.68,2013,9,2014
"FP","2013-10",2.15,2013,10,2014
"FP","2013-11",74.69,2013,11,2014
"FP","2013-12",26.75,2013,12,2014
"FP","2014-01",0,2014,1,2014
"FP","2014-02",0,2014,2,2014
"FP","2014-03",55.45,2014,3,2014
"FP","2014-04",1.81,2014,4,2014
"FP","2014-05",0,2014,5,2014
"FP","2014-06",0,2014,6,2014
"FP","2014-07",36.27,2014,7,2014
"FP","2014-08",56.75,2014,8,2015
"FP","2014-09",143.44,2014,9,2015
"FP","2014-10",17.35,2014,10,2015
"FP","2014-11",0,2014,11,2015
"FP","2014-12",39.92,2014,12,2015
"FP","2015-01",87.36,2015,1,2015
"FP","2015-02",2.54,2015,2,2015
"FP","2015-03",23.43,2015,3,2015
"FP","2015-04",11.52,2015,4,2015
"FP","2015-05",37.81,2015,5,2015
"FP","2015-06",9.32,2015,6,2015
"FP","2015-07",14.49,2015,7,2015
"FP","2015-08",24.51,2015,8,2016
"FP","2015-09",19.44,2015,9,2016
"FP","2015-10",24.94,2015,10,2016
"FP","2015-11",18.81,2015,11,2016
"FP","2015-12",16.12,2015,12,2016
"FP","2016-01",82.75,2016,1,2016
"FP","2016-02",10.14,2016,2,2016
"FP","2016-03",0,2016,3,2016
"FP","2016-04",9.1,2016,4,2016
"FP","2016-05",3.35,2016,5,2016
"FP","2016-06",8.36,2016,6,2016
"FP","2016-07",12.18,2016,7,2016
"FP","2016-08",60.62,2016,8,2017
"FP","2016-09",8.87,2016,9,2017
"FP","2016-10",9.71,2016,10,2017
"FP","2016-11",29.3,2016,11,2017
"FP","2016-12",61.06,2016,12,2017
"FP","2017-01",85.48,2017,1,2017
"FP","2017-02",44.49,2017,2,2017
"FP","2017-03",20.22,2017,3,2017
"FP","2017-04",1.1,2017,4,2017
"FP","2017-05",6.58,2017,5,2017
"FP","2017-06",0,2017,6,2017
"FP","2017-07",89.18,2017,7,2017
"FP","2017-08",15.7,2017,8,2018
"FP","2017-09",10.46,2017,9,2018
"FP","2017-10",0,2017,10,2018
"FP","2017-11",0.34,2017,11,2018
"FP","2017-12",6.12,2017,12,2018
"FP","2018-01",18.31,2018,1,2018
"FP","2018-02",8.9,2018,2,2018
"FP","2018-03",5.21,2018,3,2018
"FP","2018-04",0,2018,4,2018
"FP","2018-05",0.83,2018,5,2018
"FP","2018-06",5.84,2018,6,2018
"FP","2018-07",49.27,2018,7,2018
"FP","2018-08",99.54,2018,8,2019
"FP","2018-09",6.55,2018,9,2019
"FP","2018-10",117.33,2018,10,2019
"FP","2018-11",21.9,2018,11,2019
"FP","2018-12",3.92,2018,12,2019
"FP","2019-01",41.08,2019,1,2019
"FP","2019-02",133.78,2019,2,2019
"FP","2019-03",35.9,2019,3,2019
"FP","2019-04",5.48,2019,4,2019
"FP","2019-05",15.5,2019,5,2019
"FP","2019-06",0,2019,6,2019
"FP","2019-07",21.93,2019,7,2019
"FP","2019-08",9.58,2019,8,2020
"FP","2019-09",110.96,2019,9,2020
"FP","2019-10",0,2019,10,2020
"FP","2019-11",70.92,2019,11,2020
"FP","2019-12",70.67,2019,12,2020
"FP","2020-01",3.5,2020,1,2020
"FP","2020-02",52.78,2020,2,2020
"FP","2020-03",64.73,2020,3,2020
"FP","2020-04",1.68,2020,4,2020
"FP","2020-05",1.08,2020,5,2020
"FP","2020-06",0,2020,6,2020
"FP","2020-07",4.88,2020,7,2020
"GH","1985-01",33.94,1985,1,1985
"GH","1985-02",21.33,1985,2,1985
"GH","1985-03",11.71,1985,3,1985
"GH","1985-04",5.3,1985,4,1985
"GH","1985-05",0,1985,5,1985
"GH","1985-06",0,1985,6,1985
"GH","1985-07",30.72,1985,7,1985
"GH","1985-08",18.94,1985,8,1986
"GH","1985-09",62.62,1985,9,1986
"GH","1985-10",30.6,1985,10,1986
"GH","1985-11",51.99,1985,11,1986
"GH","1985-12",15.06,1985,12,1986
"GH","1986-01",1.86,1986,1,1986
"GH","1986-02",53.97,1986,2,1986
"GH","1986-03",36.5,1986,3,1986
"GH","1986-04",4.07,1986,4,1986
"GH","1986-05",3.16,1986,5,1986
"GH","1986-06",1.18,1986,6,1986
"GH","1986-07",30.69,1986,7,1986
"GH","1986-08",44.56,1986,8,1987
"GH","1986-09",14.93,1986,9,1987
"GH","1986-10",25.73,1986,10,1987
"GH","1986-11",11.46,1986,11,1987
"GH","1986-12",54.31,1986,12,1987
"GH","1987-01",25.75,1987,1,1987
"GH","1987-02",53.54,1987,2,1987
"GH","1987-03",8.16,1987,3,1987
"GH","1987-04",1.74,1987,4,1987
"GH","1987-05",4.26,1987,5,1987
"GH","1987-06",0.87,1987,6,1987
"GH","1987-07",12.61,1987,7,1987
"GH","1987-08",28.75,1987,8,1988
"GH","1987-09",16.18,1987,9,1988
"GH","1987-10",17.15,1987,10,1988
"GH","1987-11",28.47,1987,11,1988
"GH","1987-12",31.18,1987,12,1988
"GH","1988-01",20.1,1988,1,1988
"GH","1988-02",13,1988,2,1988
"GH","1988-03",2.99,1988,3,1988
"GH","1988-04",49.01,1988,4,1988
"GH","1988-05",0,1988,5,1988
"GH","1988-06",1.94,1988,6,1988
"GH","1988-07",34.93,1988,7,1988
"GH","1988-08",64,1988,8,1989
"GH","1988-09",3.74,1988,9,1989
"GH","1988-10",45.69,1988,10,1989
"GH","1988-11",14.8,1988,11,1989
"GH","1988-12",4.68,1988,12,1989
"GH","1989-01",31.77,1989,1,1989
"GH","1989-02",2.09,1989,2,1989
"GH","1989-03",23.73,1989,3,1989
"GH","1989-04",0,1989,4,1989
"GH","1989-05",1.05,1989,5,1989
"GH","1989-06",1.54,1989,6,1989
"GH","1989-07",13.76,1989,7,1989
"GH","1989-08",14.36,1989,8,1990
"GH","1989-09",2.49,1989,9,1990
"GH","1989-10",27.16,1989,10,1990
"GH","1989-11",4.74,1989,11,1990
"GH","1989-12",15.04,1989,12,1990
"GH","1990-01",25.29,1990,1,1990
"GH","1990-02",36.98,1990,2,1990
"GH","1990-03",22.42,1990,3,1990
"GH","1990-04",17.32,1990,4,1990
"GH","1990-05",3.96,1990,5,1990
"GH","1990-06",3.06,1990,6,1990
"GH","1990-07",64.65,1990,7,1990
"GH","1990-08",122.22,1990,8,1991
"GH","1990-09",21.58,1990,9,1991
"GH","1990-10",5.89,1990,10,1991
"GH","1990-11",22.29,1990,11,1991
"GH","1990-12",68.53,1990,12,1991
"GH","1991-01",29.13,1991,1,1991
"GH","1991-02",15.72,1991,2,1991
"GH","1991-03",62.77,1991,3,1991
"GH","1991-04",0,1991,4,1991
"GH","1991-05",0.69,1991,5,1991
"GH","1991-06",1.74,1991,6,1991
"GH","1991-07",16.59,1991,7,1991
"GH","1991-08",22.08,1991,8,1992
"GH","1991-09",10.4,1991,9,1992
"GH","1991-10",21.27,1991,10,1992
"GH","1991-11",24.23,1991,11,1992
"GH","1991-12",57.85,1991,12,1992
"GH","1992-01",52.26,1992,1,1992
"GH","1992-02",72.86,1992,2,1992
"GH","1992-03",93.37,1992,3,1992
"GH","1992-04",14.05,1992,4,1992
"GH","1992-05",37.37,1992,5,1992
"GH","1992-06",6.14,1992,6,1992
"GH","1992-07",34.79,1992,7,1992
"GH","1992-08",77.33,1992,8,1993
"GH","1992-09",5.7,1992,9,1993
"GH","1992-10",12.15,1992,10,1993
"GH","1992-11",0.62,1992,11,1993
"GH","1992-12",94.42,1992,12,1993
"GH","1993-01",141.03,1993,1,1993
"GH","1993-02",62.46,1993,2,1993
"GH","1993-03",42.49,1993,3,1993
"GH","1993-04",0,1993,4,1993
"GH","1993-05",11.48,1993,5,1993
"GH","1993-06",0,1993,6,1993
"GH","1993-07",10.98,1993,7,1993
"GH","1993-08",95.72,1993,8,1994
"GH","1993-09",10.03,1993,9,1994
"GH","1993-10",14.03,1993,10,1994
"GH","1993-11",69.46,1993,11,1994
"GH","1993-12",4.9,1993,12,1994
"GH","1994-01",2.41,1994,1,1994
"GH","1994-02",43.03,1994,2,1994
"GH","1994-03",25.98,1994,3,1994
"GH","1994-04",10.19,1994,4,1994
"GH","1994-05",24.66,1994,5,1994
"GH","1994-06",1.14,1994,6,1994
"GH","1994-07",7.93,1994,7,1994
"GH","1994-08",13.2,1994,8,1995
"GH","1994-09",29.11,1994,9,1995
"GH","1994-10",29.9,1994,10,1995
"GH","1994-11",21.89,1994,11,1995
"GH","1994-12",68.29,1994,12,1995
"GH","1995-01",55.35,1995,1,1995
"GH","1995-02",45.72,1995,2,1995
"GH","1995-03",18.82,1995,3,1995
"GH","1995-04",10.01,1995,4,1995
"GH","1995-05",2.88,1995,5,1995
"GH","1995-06",0,1995,6,1995
"GH","1995-07",3.24,1995,7,1995
"GH","1995-08",60.1,1995,8,1996
"GH","1995-09",24.13,1995,9,1996
"GH","1995-10",0,1995,10,1996
"GH","1995-11",13.65,1995,11,1996
"GH","1995-12",2.41,1995,12,1996
"GH","1996-01",1.07,1996,1,1996
"GH","1996-02",55.19,1996,2,1996
"GH","1996-03",7.43,1996,3,1996
"GH","1996-04",0,1996,4,1996
"GH","1996-05",0.22,1996,5,1996
"GH","1996-06",0,1996,6,1996
"GH","1996-07",54.24,1996,7,1996
"GH","1996-08",29.37,1996,8,1997
"GH","1996-09",42.95,1996,9,1997
"GH","1996-10",3.53,1996,10,1997
"GH","1996-11",8.63,1996,11,1997
"GH","1996-12",0,1996,12,1997
"GH","1997-01",27.7,1997,1,1997
"GH","1997-02",15.4,1997,2,1997
"GH","1997-03",5.24,1997,3,1997
"GH","1997-04",9.37,1997,4,1997
"GH","1997-05",4.41,1997,5,1997
"GH","1997-06",0,1997,6,1997
"GH","1997-07",3.65,1997,7,1997
"GH","1997-08",45.33,1997,8,1998
"GH","1997-09",17.3,1997,9,1998
"GH","1997-10",9.42,1997,10,1998
"GH","1997-11",13.41,1997,11,1998
"GH","1997-12",60.76,1997,12,1998
"GH","1998-01",5.86,1998,1,1998
"GH","1998-02",120.6,1998,2,1998
"GH","1998-03",52.98,1998,3,1998
"GH","1998-04",9.1,1998,4,1998
"GH","1998-05",0,1998,5,1998
"GH","1998-06",0,1998,6,1998
"GH","1998-07",28.6,1998,7,1998
"GH","1998-08",45.31,1998,8,1999
"GH","1998-09",29.94,1998,9,1999
"GH","1998-10",1.46,1998,10,1999
"GH","1998-11",8.39,1998,11,1999
"GH","1998-12",8.16,1998,12,1999
"GH","1999-01",0.43,1999,1,1999
"GH","1999-02",2.49,1999,2,1999
"GH","1999-03",3.8,1999,3,1999
"GH","1999-04",30.61,1999,4,1999
"GH","1999-05",0,1999,5,1999
"GH","1999-06",0,1999,6,1999
"GH","1999-07",59.35,1999,7,1999
"GH","1999-08",35.2,1999,8,2000
"GH","1999-09",38.38,1999,9,2000
"GH","1999-10",0,1999,10,2000
"GH","1999-11",0,1999,11,2000
"GH","1999-12",0,1999,12,2000
"GH","2000-01",3.52,2000,1,2000
"GH","2000-02",2.1,2000,2,2000
"GH","2000-03",47.84,2000,3,2000
"GH","2000-04",0.21,2000,4,2000
"GH","2000-05",0,2000,5,2000
"GH","2000-06",27.16,2000,6,2000
"GH","2000-07",4.1,2000,7,2000
"GH","2000-08",36.9,2000,8,2001
"GH","2000-09",5.04,2000,9,2001
"GH","2000-10",78.93,2000,10,2001
"GH","2000-11",25.92,2000,11,2001
"GH","2000-12",0.44,2000,12,2001
"GH","2001-01",47.26,2001,1,2001
"GH","2001-02",32.68,2001,2,2001
"GH","2001-03",19.18,2001,3,2001
"GH","2001-04",41.38,2001,4,2001
"GH","2001-05",2.22,2001,5,2001
"GH","2001-06",2.68,2001,6,2001
"GH","2001-07",32.35,2001,7,2001
"GH","2001-08",53.26,2001,8,2002
"GH","2001-09",0,2001,9,2002
"GH","2001-10",11.97,2001,10,2002
"GH","2001-11",1.66,2001,11,2002
"GH","2001-12",29.24,2001,12,2002
"GH","2002-01",2.61,2002,1,2002
"GH","2002-02",0,2002,2,2002
"GH","2002-03",4.57,2002,3,2002
"GH","2002-04",3.67,2002,4,2002
"GH","2002-05",0,2002,5,2002
"GH","2002-06",0,2002,6,2002
"GH","2002-07",25.15,2002,7,2002
"GH","2002-08",13.21,2002,8,2003
"GH","2002-09",37.38,2002,9,2003
"GH","2002-10",3.76,2002,10,2003
"GH","2002-11",17.66,2002,11,2003
"GH","2002-12",14.94,2002,12,2003
"GH","2003-01",3.05,2003,1,2003
"GH","2003-02",64.8,2003,2,2003
"GH","2003-03",13.49,2003,3,2003
"GH","2003-04",5.65,2003,4,2003
"GH","2003-05",0,2003,5,2003
"GH","2003-06",0,2003,6,2003
"GH","2003-07",19.01,2003,7,2003
"GH","2003-08",30.2,2003,8,2004
"GH","2003-09",16.22,2003,9,2004
"GH","2003-10",1.06,2003,10,2004
"GH","2003-11",15.41,2003,11,2004
"GH","2003-12",9.69,2003,12,2004
"GH","2004-01",31.17,2004,1,2004
"GH","2004-02",19.97,2004,2,2004
"GH","2004-03",25.96,2004,3,2004
"GH","2004-04",22.28,2004,4,2004
"GH","2004-05",0,2004,5,2004
"GH","2004-06",0,2004,6,2004
"GH","2004-07",10.69,2004,7,2004
"GH","2004-08",30.71,2004,8,2005
"GH","2004-09",15.78,2004,9,2005
"GH","2004-10",23.34,2004,10,2005
"GH","2004-11",10.4,2004,11,2005
"GH","2004-12",37.01,2004,12,2005
"GH","2005-01",64.63,2005,1,2005
"GH","2005-02",85.01,2005,2,2005
"GH","2005-03",20.05,2005,3,2005
"GH","2005-04",3.52,2005,4,2005
"GH","2005-05",10.52,2005,5,2005
"GH","2005-06",0.81,2005,6,2005
"GH","2005-07",19.51,2005,7,2005
"GH","2005-08",70.93,2005,8,2006
"GH","2005-09",0,2005,9,2006
"GH","2005-10",9.11,2005,10,2006
"GH","2005-11",0,2005,11,2006
"GH","2005-12",0,2005,12,2006
"GH","2006-01",0,2006,1,2006
"GH","2006-02",0,2006,2,2006
"GH","2006-03",62.12,2006,3,2006
"GH","2006-04",0,2006,4,2006
"GH","2006-05",0,2006,5,2006
"GH","2006-06",4.26,2006,6,2006
"GH","2006-07",78.82,2006,7,2006
"GH","2006-08",35.95,2006,8,2007
"GH","2006-09",34.6,2006,9,2007
"GH","2006-10",10.53,2006,10,2007
"GH","2006-11",0,2006,11,2007
"GH","2006-12",9.03,2006,12,2007
"GH","2007-01",16.6,2007,1,2007
"GH","2007-02",12.05,2007,2,2007
"GH","2007-03",23.25,2007,3,2007
"GH","2007-04",4.96,2007,4,2007
"GH","2007-05",0,2007,5,2007
"GH","2007-06",0.69,2007,6,2007
"GH","2007-07",43.45,2007,7,2007
"GH","2007-08",31.42,2007,8,2008
"GH","2007-09",16.72,2007,9,2008
"GH","2007-10",3.68,2007,10,2008
"GH","2007-11",0.58,2007,11,2008
"GH","2007-12",66.4,2007,12,2008
"GH","2008-01",47.62,2008,1,2008
"GH","2008-02",26.3,2008,2,2008
"GH","2008-03",0.37,2008,3,2008
"GH","2008-04",0,2008,4,2008
"GH","2008-05",19.99,2008,5,2008
"GH","2008-06",1.16,2008,6,2008
